doc_id,doc_text,doc_date,Subset 0,Subset 0_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-37da6bdca28c416a82a4d006fdd6f840,"TL states the only people he would test for PDL1 would be an EGFR or ALK mutated never smoker. Due to overall lower responses in these populations, If PDL1negative, TL might consider docetaxel over nivo (ie 3 independent factors that decreased responsiveness).",0, 2,0.0978322,0,0,0,0,0,0,0
uuid-f5c05c4956424fa8bdb53b75f9313233,"Pan tumor RTL at small academic site stated that, in 2L NSCLC, he has begun testing for PDL1 anytime there is tissue.  However, he states that he exclusively uses nivo and does not wait for PDL1 result to come back prior to initiating treatment.  instead, he uses PDL1 status as a ""litmus for how much time I will give the nivo to work"".  In PDL1neg patients, he states that he will ""move on to docetaxel"" if there is any hint of PD after 4 cycles, but in PDL1 positive patients, he will ""wait it out longer and hope for pseudoprogression or a late response""",0, 8,0.190301,0,0,0,0.0182536727267,0,0,0
uuid-09c55e7ba4084a91a2075cf6461ebe26,"a national/regional melanoma AI and NCCN melanoma Panelist provided the following insights from the podium at a Immuno-oncology CME event.

?	MOA of nivo/ipi are synergistic.
?	Showed case of pt responding to ipi with initial worsening on ipi, then complete remission later
o	Underscores the point that providers have to be patient in waiting for immunotherapy responses on treatment.
?	In regards to PDL1 expression,?
o	The picture is murky
o	Because we see responses in some PDL1 negative pts, expression is not ?go or no go? factor in treatment
?	He says hopefully in the future we will have an algorithm to guide who to treat with monotherapy versus combo.
?	He raised the question of what is the optimal sequence to treat patients with BRAF/MEK inhibitor and PD1 inhibitors, since there are some current studies with patients going on PD1 inhibitor therapy after BRAF inhibitor who showed responses.  
o	Do we treat with BRAF/MEK inhibitors first and then PD1, or other way around?
?	He noted these are the unanswered questions currently?
o	Optimal duration of therapy
o	Biomarkers to predict response
o	Combo v. sequential",0, 8,0.119799,0,0,0.718454979028,0,0,0,0
uuid-31551708e49e449aa81575cb495485bc,"Multiple HCP/LTLs (community, small academic lung non-specialists), are aware of, but seem to have a negative perception around ipi+nivo in NSCLC, saying ""I heard the toxicity was even worse in lung than melanoma"".  Upon further discussion, it is clear that few-to-none are aware of the N3q2w, I1q6w schedule and it's toxicity profile. With discussion of 012 data perceptions improved, but they voiced confusion around different dosing.  

As additional combination data sets and potential indications come up, this highlights the need to develop resources, etc. to clearly communicate different dosing schemas.",0, 8,0.0604876,0,0,0,0,0,0,0
uuid-39cdb651ad3c4733a71f7c53af2059cd,"a national/regional lung AI and NCCN NSCLC Panelist provided the following insights from the podium at a lung CME event.

?	CM 017 (SQ NSCLC)
?	Field should be moving from focusing on median improvement of PFS/OS to focusing on evaluating for the tail of the curve (as sign of on-going response)
?	Showed CM 017, urged to focus on tail of the curve.  Showed percentage of patients who had prolonged on-going duration of response, in responders
?	In regards to CM 057
o	Showed PDL1 expression demographics of patients
o	Said mDOR of 17.2 months with Nivo versus 5months with Docetaxel  is incredible, compared to OS seen with chemo treatments.  
?	Emphasized this as impressive
o	He said some doctors say Nivo is good choice even in non-expressors, considering its much more tolerable AE profile, and perhaps should be SOC.
?	In regards to CM 057, highlighted ~9% response in non-expressors
o	Said this is as good a response as docetaxel (response rate), with a better AE profile
?	PDL1 expression is affected by where in the tumor you acquire tissue to do the PDL1 analysis
?	He described a patient who has been off treatment for 2.5 y, and has had no clinical signs of progression to this day (got PD1 inhibitor starting in 2/12).
?	In regards to CM 012,?
o	In melanoma, this regimen much more toxic
o	In lung, CM 012, have not seen this toxicity
?	In regards to KN 024,?
o	Small trial for today?s standards (n=305)
o	PDL1 greater than 50%
o	Did allow for cross-over, keep in mind when think about data that is public.
?	PDL1 testing should be incorporated into initial evaluation of NSCLC treatment in 1L.",0, 8,0.103533,0,0,0,0,0,0,0
uuid-b536cfb320c54e809c0cf5c0c6f7bbd7,"RTL (who himself did not participate in either CM-026 or KN-024) stated that ""he's heard"" that the duration of responses to anti-PD1 in 1L NSCLC just isn't as good as we see in melanoma"".  Until he sees the actual data, he remains skeptical about using any aPD1 in 1L lung. 

RTL stated that his own experience in 2L+ with both pembro and nivo echo this.  He said that he's had ""a couple super-responders that do seem to have long-term benefit, but aside from that, the majority of my responders seem to be progressing after 6-9 months. Most of my patients are getting PR's that are still pretty shallow (~50%) and maybe that just isn't enough.""",0, 8,0.225834,0,0,0,0,0,0,0
uuid-69d354483ed44a05b402674ebd1b5397,"Spoke with a LTL for H&N.  He was aware that Pembro is FDA approved for H&N, but he stated that the Merck Reps have not been around to promote the indication yet.  He also added that he is going to tell them that he is going to continue to use Nivolumab in his H&N pts because of the phenomenal support program (BMS Access support) that BMS has and the success that he has had getting access to Nivo. He added, if for some reason Nivo was denied, only then would he consider using pembro.",0, 8,0.172014,0,0,0,0,0,0,0
uuid-e43bd003f1e44ea49873bf0f64e79442,"A Lung told me his sites lab is sending out all new 1st line NSCLC patient's tissue for PD-L1.  He is not sure which test is being done but said he will use Pembro only for patients with a PD-L1 value greater than 50%.  He said he would consider trying Pembro for a patient with a value 25-49% but also added that his site ""wont even bother if its a Medicaid patient as it will result in an automatic denial.",0, 12,0.17047,0,0,0,0,0,0,0
uuid-87d2b38bfe264ce2924ed47383e4c620,"AI at NCCN center noted she has seen a number of very young patients, non-smokers, with small oral SCC lesions that have been completely resected but come back within 1-2 years with new advanced lesion.  Proposed IST that will be submitted",0, 8,0.0916656,0,0,0,0,0,0,0
uuid-f2310fe3ea464fb5aa67b03f00308fa1,"Lung RTL who intermittently uses PDL1 testing in the second-line setting thinks there?s much stronger rationale for using it in the first-line. He feels that it?s getting easy enough to test that it could become a standard part of the front-line approach. As far as how to use it for guiding treatment in the front-line, he thinks IO therapy will need more than a 25% ORR to be considered instead of platinum-based doublet chemotherapy.",0, 6,0.0818589,0,0,0,0,0,0,0
uuid-2aa1800dd4504504ab506b82b69a3ede,A TL and AI commented that the most impressive efficacy result from the 067 trial is the early separation of the PFS curves accompanied by a tail that maintains that separation.,0, 2,-0.0594115,0,0,0,0,0,0,0
uuid-9b95cf957cde4d4f9d65c05d55f109d7,"Community Oncologist volunteered he had ""just read""  2 yr OS from 2nd line Lung data released at ASCO and was very impressed. He has a patient on Opdivo with 1 year of treatment and is hoping he joins this group of long term survivors.",0, 6,0.144463,0,0,0,0,0,0,0
uuid-d956eb38197b4a0b8ac3c34f769c3de6,"Community Oncologist in Northern California volunteered that he had heard many of the releases from Asco via his email and colleagues surrounding 1st line lung. He mentioned that he believed PDL1 testing in 1st line will be no problem as testing is getting easier and cheaper, and they will have tissue due to newer diagnosis. He mentioned positive impression from the data he saw come across.",0, 6,0.051592,0,0,0,0,0,0,0
uuid-c4f2df15e65042d9a7f7ea66f3caef45,"Very little pembro and PDL1 testing uptake in NSCLC across both community and academic TLs, leading to frustration and not wanting to test in furture. Few that have tried to test had long turn-around and almost no patients coming back positive leading to . Physicians in general state do not know which specific IHC test they are getting or the differences in cutoffs, etc.",0, 2,-0.039273,0,0,0,0,0,0,0
uuid-5f0d35bb0d534bc5a3de485ec38a245f,"A regional TL at academic cancer research center said that the epigenetic therapy upregulates PD1 and PD-L1 in MDS/AML and upregulation of these genes may be associated with emergence of resistance. Therefore, combination of 5-azacytidine (AZA) and nivolumab is effective in pts with relapsed AML. Immune mediated toxicities occur and may be adequately managed with early recognition and systemic steroids.",0, 6,0.0891529,0,0,0,0,0,0,0
uuid-83ce3ccdbfe2454493c15676c7721fcf,"A RCC TL told me that his preferred treatment strategy for RCC is anti-VEGF TKI, Opdivo, and then Cabo ""for now""  He said he has used it twice and had to dose reduce both patients.  The TL then told me, ""the 20 mg tablets cost the same as the 60 mg so when I had to reduce for toxicity, the patient's drug costs double.  How do they get away with that?""  TL is now very unfavorably for Cabo and Exelexis.",0, 8,0.0721805,0,0,0,0,0,0,0
uuid-396a4987c6214641ad317359e97d5ed3,"RTL feels that Keytruda will be able to dominate all anti-PD-1 monotherapy 1L NSCLC market, even for patients with PD-L1 expression less than 50%. She feels physicians will still use it for patients with lower PD-L1 expression, and that insurance will likely cover.",0, 8,0.176651,0,0,0,0,0,0,0
uuid-657b862fc70b42878821311dfbb195ee,"AI at NCCN center on Opdivo in HN...Stated data in HN for opdivo being phase 3 with OS data definitely gives significant advantage over keytruda in same ""space""",0, 8,0.0540935,0,0,0,0,0,0,0
uuid-5ddff469b37e49b08780ccc6ce96981f,A community TL shared that his very first patient on an avelumab clinical trial experienced a grade 3 infusion reaction.,0, 3,0.242482,0,0,0,0,0,0,0
uuid-ed94e4a8b685457f96dac17195dd3b11,"RTL from a major academic institution was not concerned that CheckMate 026 did not meet its primary endpoint.  Rationale: RTL was extremely encouraged with positive data from CheckMate 012 at ASCO on combination therapy.  RTL mentioned that PD-1 monotherapy is not likely to work as you would need something ""harder hitting"" such as nivo + ipi in the front-line setting.",0, 9,0.134945,0,0,0,0,0,0,0
